股票代號,股票名稱,上市日,市場別,產業別,鉅亨網網址,價格,漲跌,漲跌幅度(%),資料來源
7818,溢泰實業,2025/02/07,興櫃,其他業,https://www.cnyes.com/twstock/7818,104.00,+2.15,+2.11%,鉅亨
7819,精誠金融,2025/02/12,興櫃,資訊服務業,https://www.cnyes.com/twstock/7819,140.50,+2.28,+1.65%,鉅亨
7820,立盈,2025/04/22,興櫃,綠能環保,https://www.cnyes.com/twstock/7820,189.00,+11.27,+6.34%,鉅亨
7821,神數,2025/03/31,興櫃,其他電子業,https://www.cnyes.com/twstock/7821,42.65,-0.92,-2.11%,鉅亨
7822,倍利科,2025/03/27,興櫃,半導體業,https://www.cnyes.com/twstock/7822,472.00,+9.05,+1.95%,鉅亨
7825,和亞智慧,2025/04/15,興櫃,其他電子業,https://www.cnyes.com/twstock/7825,56.80,+0.52,+0.92%,鉅亨
7826,極風雲創,2025/04/15,興櫃,數位雲端,https://www.cnyes.com/twstock/7826,47.90,-2.30,-4.58%,鉅亨
7827,漢康-KY,2025/06/20,興櫃,生技醫療業,https://www.cnyes.com/twstock/7827,71.50,+5.74,+8.73%,鉅亨
7828,創新服務,2025/05/08,興櫃,半導體業,https://www.cnyes.com/twstock/7828,388.00,+22.03,+6.02%,鉅亨
7829,思捷優達-KY,2025/06/03,興櫃,生技醫療業,https://www.cnyes.com/twstock/7829,33.50,+0.54,+1.64%,鉅亨
7831,捷博,2025/04/30,興櫃,居家生活,https://www.cnyes.com/twstock/7831,43.50,0.00,+0.00%,鉅亨
7832,智新生技*,2025/05/08,興櫃,生技醫療業,https://www.cnyes.com/twstock/7832,10.05,0.00,+0.00%,鉅亨
7833,綠岩能源,2025/05/22,興櫃,綠能環保,https://www.cnyes.com/twstock/7833,72.10,+0.67,+0.94%,鉅亨
7834,來毅數位,2025/05/13,興櫃,資訊服務業,https://www.cnyes.com/twstock/7834,43.65,-0.50,-1.13%,鉅亨
7837,啟新生,2025/05/28,興櫃,生技醫療業,https://www.cnyes.com/twstock/7837,115.00,+0.83,+0.73%,鉅亨
7839,達人網,2025/05/23,興櫃,數位雲端,https://www.cnyes.com/twstock/7839,69.00,0.00,+0.00%,鉅亨
7840,祥圃,2025/06/18,興櫃,農業科技業,https://www.cnyes.com/twstock/7840,40.45,-0.10,-0.25%,鉅亨
7841,經貿聯網,2025/06/11,興櫃,資訊服務業,https://www.cnyes.com/twstock/7841,41.15,+1.72,+4.36%,鉅亨
7842,天能綠電,2025/06/10,興櫃,綠能環保,https://www.cnyes.com/twstock/7842,215.00,+6.94,+3.34%,鉅亨
7843,英柏得,2025/07/17,興櫃,半導體業,https://www.cnyes.com/twstock/7843,28.20,-2.14,-7.05%,鉅亨
7846,德揚,2025/06/26,興櫃,綠能環保,https://www.cnyes.com/twstock/7846,37.05,-1.20,-3.14%,鉅亨
7847,豊漁,2025/06/26,興櫃,觀光餐旅,https://www.cnyes.com/twstock/7847,47.60,-0.39,-0.81%,鉅亨
8058,耐特,2025/07/15,興櫃,其他電子業,https://www.cnyes.com/twstock/8058,62.20,-3.13,-4.79%,鉅亨
8098,慶康科技,2023/10/31,興櫃,半導體業,https://www.cnyes.com/twstock/8098,376.00,+20.18,+5.67%,鉅亨
8102,傑霖科技,2023/10/27,興櫃,半導體業,https://www.cnyes.com/twstock/8102,85.90,+2.83,+3.41%,鉅亨
8119,公信,2017/07/04,興櫃,電腦及週邊設備業,https://www.cnyes.com/twstock/8119,9.30,+0.25,+2.76%,鉅亨
8298,威睿,2018/03/28,興櫃,資訊服務業,https://www.cnyes.com/twstock/8298,20.00,+0.48,+2.46%,鉅亨
8329,台視,2007/09/06,興櫃,文化創意業,https://www.cnyes.com/twstock/8329,12.05,+0.16,+1.35%,鉅亨
8345,超秦,2025/06/18,興櫃,農業科技業,https://www.cnyes.com/twstock/8345,59.90,+0.20,+0.34%,鉅亨
8359,錢櫃,2012/05/03,興櫃,觀光餐旅,https://www.cnyes.com/twstock/8359,81.00,+0.31,+0.38%,鉅亨
8458,影一,2014/10/27,興櫃,文化創意業,https://www.cnyes.com/twstock/8458,24.70,+0.04,+0.16%,鉅亨
8999,台灣積層,2025/01/10,興櫃,其他業,https://www.cnyes.com/twstock/8999,42.40,-0.55,-1.28%,鉅亨
9957,燁聯,2003/01/03,興櫃,鋼鐵工業,https://www.cnyes.com/twstock/9957,6.06,-0.06,-0.98%,鉅亨
